game[207] stats={'a': 0.0, 'b': 1.0, 'c': -0.5, 'd': -0.5, 'e': 0.0} media=0.0
game[208] stats={'a': -1, 'b': 0, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=17.8
game[209] stats={'a': -0.5, 'b': 0, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=24.0
game[210] stats={'a': 0.0, 'b': 0, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=0.0
game[211] stats={'a': -1, 'b': 0.5, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=24.0
game[212] stats={'a': -0.5, 'b': 0.5, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=13.4
game[213] stats={'a': 0.0, 'b': 0.5, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=0.2
game[214] stats={'a': -1, 'b': 1.0, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=11.2
game[215] stats={'a': -0.5, 'b': 1.0, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=18.0
game[216] stats={'a': 0.0, 'b': 1.0, 'c': 0.0, 'd': -0.5, 'e': 0.0} media=0.0
game[217] stats={'a': -1, 'b': 0, 'c': -1, 'd': 0.0, 'e': 0.0} media=15.2
game[218] stats={'a': -0.5, 'b': 0, 'c': -1, 'd': 0.0, 'e': 0.0} media=0.6
game[219] stats={'a': 0.0, 'b': 0, 'c': -1, 'd': 0.0, 'e': 0.0} media=0.0
game[220] stats={'a': -1, 'b': 0.5, 'c': -1, 'd': 0.0, 'e': 0.0} media=12.0
game[221] stats={'a': -0.5, 'b': 0.5, 'c': -1, 'd': 0.0, 'e': 0.0} media=2.0
game[222] stats={'a': 0.0, 'b': 0.5, 'c': -1, 'd': 0.0, 'e': 0.0} media=0.0
game[223] stats={'a': -1, 'b': 1.0, 'c': -1, 'd': 0.0, 'e': 0.0} media=12.4
game[224] stats={'a': -0.5, 'b': 1.0, 'c': -1, 'd': 0.0, 'e': 0.0} media=2.4
game[225] stats={'a': 0.0, 'b': 1.0, 'c': -1, 'd': 0.0, 'e': 0.0} media=0.0
game[226] stats={'a': -1, 'b': 0, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=18.4
game[227] stats={'a': -0.5, 'b': 0, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=14.0
game[228] stats={'a': 0.0, 'b': 0, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=0.0
game[229] stats={'a': -1, 'b': 0.5, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=27.4
game[230] stats={'a': -0.5, 'b': 0.5, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=12.2
game[231] stats={'a': 0.0, 'b': 0.5, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=0.2
game[232] stats={'a': -1, 'b': 1.0, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=27.8
game[233] stats={'a': -0.5, 'b': 1.0, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=5.4
game[234] stats={'a': 0.0, 'b': 1.0, 'c': -0.5, 'd': 0.0, 'e': 0.0} media=0.0
game[235] stats={'a': -1, 'b': 0, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=15.4
game[236] stats={'a': -0.5, 'b': 0, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=17.4
game[237] stats={'a': 0.0, 'b': 0, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=0.0
game[238] stats={'a': -1, 'b': 0.5, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=15.4
game[239] stats={'a': -0.5, 'b': 0.5, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=21.8
game[240] stats={'a': 0.0, 'b': 0.5, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=0.0
game[241] stats={'a': -1, 'b': 1.0, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=8.4
game[242] stats={'a': -0.5, 'b': 1.0, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=11.6
game[243] stats={'a': 0.0, 'b': 1.0, 'c': 0.0, 'd': 0.0, 'e': 0.0} media=0.6
